code;studierichting;titel;graad;domein;finaliteit;stage_weken;label;categorie;type;subvak;optie;uren
4MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;maatschappij & welzijn;dubbele finaliteit;;Aardrijkskunde;basisvorming;vak;ONWAAR;ONWAAR;1
4MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;maatschappij & welzijn;dubbele finaliteit;;Engels;basisvorming;vak;ONWAAR;ONWAAR;2
4MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;maatschappij & welzijn;dubbele finaliteit;;Frans;basisvorming;vak;ONWAAR;ONWAAR;2
4MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;maatschappij & welzijn;dubbele finaliteit;;Geschiedenis;basisvorming;vak;ONWAAR;ONWAAR;1
4MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;maatschappij & welzijn;dubbele finaliteit;;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;3
4MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;maatschappij & welzijn;dubbele finaliteit;;Wiskunde;basisvorming;vak;ONWAAR;ONWAAR;3
4MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;maatschappij & welzijn;dubbele finaliteit;;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
4MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;maatschappij & welzijn;dubbele finaliteit;;Burgerschap;basisvorming;vak;ONWAAR;ONWAAR;1
4MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;maatschappij & welzijn;dubbele finaliteit;;Toegepaste informatica;basisvorming;vak;ONWAAR;ONWAAR;1
4MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;maatschappij & welzijn;dubbele finaliteit;;Natuurwetenschappen;basisvorming;vak;ONWAAR;ONWAAR;1
4MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;maatschappij & welzijn;dubbele finaliteit;;Artistieke expressie;basisvorming;vak;ONWAAR;ONWAAR;0
4MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;maatschappij & welzijn;dubbele finaliteit;;Toegepaste biologie;specifiek gedeelte;vak;ONWAAR;ONWAAR;1
4MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;maatschappij & welzijn;dubbele finaliteit;;Toegepaste psychologie;specifiek gedeelte;vak;ONWAAR;ONWAAR;3
4MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;maatschappij & welzijn;dubbele finaliteit;;Maatschappij en Welzijn (11u);specifiek gedeelte;vak;ONWAAR;ONWAAR;
4MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;maatschappij & welzijn;dubbele finaliteit;;- Indirecte zorg;specifiek gedeelte;vak;WAAR;ONWAAR;2
4MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;maatschappij & welzijn;dubbele finaliteit;;- Voeding;specifiek gedeelte;vak;WAAR;ONWAAR;3
4MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;maatschappij & welzijn;dubbele finaliteit;;- Opvoedkunde;specifiek gedeelte;vak;WAAR;ONWAAR;3
4MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;maatschappij & welzijn;dubbele finaliteit;;- Verzorging;specifiek gedeelte;vak;WAAR;ONWAAR;3
4MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;maatschappij & welzijn;dubbele finaliteit;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;32
3MWW;maatschappij-en-welzijnswetenschappen;Maatschappij- en welzijnswetenschappen;2de graad;maatschappij & welzijn;doorstroom;;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;WAAR;2
3MWW;maatschappij-en-welzijnswetenschappen;Maatschappij- en welzijnswetenschappen;2de graad;maatschappij & welzijn;doorstroom;;Aardrijkskunde;basisvorming;vak;ONWAAR;ONWAAR;1
3MWW;maatschappij-en-welzijnswetenschappen;Maatschappij- en welzijnswetenschappen;2de graad;maatschappij & welzijn;doorstroom;;Engels;basisvorming;vak;ONWAAR;ONWAAR;3
3MWW;maatschappij-en-welzijnswetenschappen;Maatschappij- en welzijnswetenschappen;2de graad;maatschappij & welzijn;doorstroom;;Frans;basisvorming;vak;ONWAAR;ONWAAR;3
3MWW;maatschappij-en-welzijnswetenschappen;Maatschappij- en welzijnswetenschappen;2de graad;maatschappij & welzijn;doorstroom;;Geschiedenis;basisvorming;vak;ONWAAR;ONWAAR;1
3MWW;maatschappij-en-welzijnswetenschappen;Maatschappij- en welzijnswetenschappen;2de graad;maatschappij & welzijn;doorstroom;;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;4
3MWW;maatschappij-en-welzijnswetenschappen;Maatschappij- en welzijnswetenschappen;2de graad;maatschappij & welzijn;doorstroom;;Wiskunde;basisvorming;vak;ONWAAR;ONWAAR;4
3MWW;maatschappij-en-welzijnswetenschappen;Maatschappij- en welzijnswetenschappen;2de graad;maatschappij & welzijn;doorstroom;;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
3MWW;maatschappij-en-welzijnswetenschappen;Maatschappij- en welzijnswetenschappen;2de graad;maatschappij & welzijn;doorstroom;;Toegepaste informatica;basisvorming;vak;ONWAAR;ONWAAR;1
3MWW;maatschappij-en-welzijnswetenschappen;Maatschappij- en welzijnswetenschappen;2de graad;maatschappij & welzijn;doorstroom;;Natuurwetenschappen;basisvorming;vak;ONWAAR;ONWAAR;2
3MWW;maatschappij-en-welzijnswetenschappen;Maatschappij- en welzijnswetenschappen;2de graad;maatschappij & welzijn;doorstroom;;Maatschappij en welzijn;specifiek gedeelte;header;ONWAAR;ONWAAR;
3MWW;maatschappij-en-welzijnswetenschappen;Maatschappij- en welzijnswetenschappen;2de graad;maatschappij & welzijn;doorstroom;;- Filosofie;specifiek gedeelte;vak;WAAR;ONWAAR;1
3MWW;maatschappij-en-welzijnswetenschappen;Maatschappij- en welzijnswetenschappen;2de graad;maatschappij & welzijn;doorstroom;;- Gedragswetenschappen;specifiek gedeelte;vak;WAAR;ONWAAR;4
3MWW;maatschappij-en-welzijnswetenschappen;Maatschappij- en welzijnswetenschappen;2de graad;maatschappij & welzijn;doorstroom;;- Cultuurwetenschappen;specifiek gedeelte;vak;WAAR;ONWAAR;3
3MWW;maatschappij-en-welzijnswetenschappen;Maatschappij- en welzijnswetenschappen;2de graad;maatschappij & welzijn;doorstroom;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;32
4MWW;maatschappij-en-welzijnswetenschappen;Maatschappij- en welzijnswetenschappen;2de graad;maatschappij & welzijn;doorstroom;;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;WAAR;2
4MWW;maatschappij-en-welzijnswetenschappen;Maatschappij- en welzijnswetenschappen;2de graad;maatschappij & welzijn;doorstroom;;Aardrijkskunde;basisvorming;vak;ONWAAR;ONWAAR;1
4MWW;maatschappij-en-welzijnswetenschappen;Maatschappij- en welzijnswetenschappen;2de graad;maatschappij & welzijn;doorstroom;;Engels;basisvorming;vak;ONWAAR;ONWAAR;2
4MWW;maatschappij-en-welzijnswetenschappen;Maatschappij- en welzijnswetenschappen;2de graad;maatschappij & welzijn;doorstroom;;Frans;basisvorming;vak;ONWAAR;ONWAAR;3
4MWW;maatschappij-en-welzijnswetenschappen;Maatschappij- en welzijnswetenschappen;2de graad;maatschappij & welzijn;doorstroom;;Geschiedenis;basisvorming;vak;ONWAAR;ONWAAR;2
4MWW;maatschappij-en-welzijnswetenschappen;Maatschappij- en welzijnswetenschappen;2de graad;maatschappij & welzijn;doorstroom;;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;4
4MWW;maatschappij-en-welzijnswetenschappen;Maatschappij- en welzijnswetenschappen;2de graad;maatschappij & welzijn;doorstroom;;Wiskunde;basisvorming;vak;ONWAAR;ONWAAR;4
4MWW;maatschappij-en-welzijnswetenschappen;Maatschappij- en welzijnswetenschappen;2de graad;maatschappij & welzijn;doorstroom;;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
4MWW;maatschappij-en-welzijnswetenschappen;Maatschappij- en welzijnswetenschappen;2de graad;maatschappij & welzijn;doorstroom;;Burgerschap;basisvorming;vak;ONWAAR;ONWAAR;1
4MWW;maatschappij-en-welzijnswetenschappen;Maatschappij- en welzijnswetenschappen;2de graad;maatschappij & welzijn;doorstroom;;Toegepaste informatica;basisvorming;vak;ONWAAR;ONWAAR;1
4MWW;maatschappij-en-welzijnswetenschappen;Maatschappij- en welzijnswetenschappen;2de graad;maatschappij & welzijn;doorstroom;;Natuurwetenschappen;basisvorming;vak;ONWAAR;ONWAAR;2
4MWW;maatschappij-en-welzijnswetenschappen;Maatschappij- en welzijnswetenschappen;2de graad;maatschappij & welzijn;doorstroom;;Artistieke expressie;basisvorming;vak;ONWAAR;ONWAAR;1
4MWW;maatschappij-en-welzijnswetenschappen;Maatschappij- en welzijnswetenschappen;2de graad;maatschappij & welzijn;doorstroom;;Maatschappij en welzijn;specifiek gedeelte;header;ONWAAR;ONWAAR;
4MWW;maatschappij-en-welzijnswetenschappen;Maatschappij- en welzijnswetenschappen;2de graad;maatschappij & welzijn;doorstroom;;- Filosofie;specifiek gedeelte;vak;WAAR;ONWAAR;2
4MWW;maatschappij-en-welzijnswetenschappen;Maatschappij- en welzijnswetenschappen;2de graad;maatschappij & welzijn;doorstroom;;- Gedragswetenschappen;specifiek gedeelte;vak;WAAR;ONWAAR;4
4MWW;maatschappij-en-welzijnswetenschappen;Maatschappij- en welzijnswetenschappen;2de graad;maatschappij & welzijn;doorstroom;;- Cultuurwetenschappen;specifiek gedeelte;vak;WAAR;ONWAAR;3
4MWW;maatschappij-en-welzijnswetenschappen;Maatschappij- en welzijnswetenschappen;2de graad;maatschappij & welzijn;doorstroom;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;32
3OOS;onthaal-organisatie-sales;Onthaal, organisatie & sales;2de graad;economie en organisatie;arbeidsmarkt;;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;WAAR;2
3OOS;onthaal-organisatie-sales;Onthaal, organisatie & sales;2de graad;economie en organisatie;arbeidsmarkt;;Project Algemene Vakken;basisvorming;vak;ONWAAR;ONWAAR;4
3OOS;onthaal-organisatie-sales;Onthaal, organisatie & sales;2de graad;economie en organisatie;arbeidsmarkt;;STEM (*);basisvorming;vak;ONWAAR;ONWAAR;0
3OOS;onthaal-organisatie-sales;Onthaal, organisatie & sales;2de graad;economie en organisatie;arbeidsmarkt;;MTC (**);basisvorming;vak;ONWAAR;ONWAAR;0
3OOS;onthaal-organisatie-sales;Onthaal, organisatie & sales;2de graad;economie en organisatie;arbeidsmarkt;;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
3OOS;onthaal-organisatie-sales;Onthaal, organisatie & sales;2de graad;economie en organisatie;arbeidsmarkt;;Frans;basisvorming;vak;ONWAAR;ONWAAR;2
3OOS;onthaal-organisatie-sales;Onthaal, organisatie & sales;2de graad;economie en organisatie;arbeidsmarkt;;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;2
3OOS;onthaal-organisatie-sales;Onthaal, organisatie & sales;2de graad;economie en organisatie;arbeidsmarkt;;Onthaal, organisatie en sales;specifiek gedeelte;vak;ONWAAR;ONWAAR;10
3OOS;onthaal-organisatie-sales;Onthaal, organisatie & sales;2de graad;economie en organisatie;arbeidsmarkt;;Toegepaste Economie/Toeg. Inform.;specifiek gedeelte;vak;ONWAAR;ONWAAR;0
3OOS;onthaal-organisatie-sales;Onthaal, organisatie & sales;2de graad;economie en organisatie;arbeidsmarkt;;Frans;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
3OOS;onthaal-organisatie-sales;Onthaal, organisatie & sales;2de graad;economie en organisatie;arbeidsmarkt;;Engels;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
3OOS;onthaal-organisatie-sales;Onthaal, organisatie & sales;2de graad;economie en organisatie;arbeidsmarkt;;Duits;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
3OOS;onthaal-organisatie-sales;Onthaal, organisatie & sales;2de graad;economie en organisatie;arbeidsmarkt;;Nederlands;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
3OOS;onthaal-organisatie-sales;Onthaal, organisatie & sales;2de graad;economie en organisatie;arbeidsmarkt;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;33
6OOS;onthaal-organisatie-sales;Onthaal, organisatie & sales;2de graad;economie en organisatie;arbeidsmarkt;;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;WAAR;2
6OOS;onthaal-organisatie-sales;Onthaal, organisatie & sales;2de graad;economie en organisatie;arbeidsmarkt;;Project Algemene Vakken;basisvorming;vak;ONWAAR;ONWAAR;4
6OOS;onthaal-organisatie-sales;Onthaal, organisatie & sales;2de graad;economie en organisatie;arbeidsmarkt;;STEM (*);basisvorming;vak;ONWAAR;ONWAAR;0
6OOS;onthaal-organisatie-sales;Onthaal, organisatie & sales;2de graad;economie en organisatie;arbeidsmarkt;;MTC (**);basisvorming;vak;ONWAAR;ONWAAR;0
6OOS;onthaal-organisatie-sales;Onthaal, organisatie & sales;2de graad;economie en organisatie;arbeidsmarkt;;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
6OOS;onthaal-organisatie-sales;Onthaal, organisatie & sales;2de graad;economie en organisatie;arbeidsmarkt;;Frans;basisvorming;vak;ONWAAR;ONWAAR;2
6OOS;onthaal-organisatie-sales;Onthaal, organisatie & sales;2de graad;economie en organisatie;arbeidsmarkt;;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;2
6OOS;onthaal-organisatie-sales;Onthaal, organisatie & sales;2de graad;economie en organisatie;arbeidsmarkt;;Onthaal, organisatie en sales;specifiek gedeelte;vak;ONWAAR;ONWAAR;10
6OOS;onthaal-organisatie-sales;Onthaal, organisatie & sales;2de graad;economie en organisatie;arbeidsmarkt;;Toegepaste Economie/Toeg. Inform.;specifiek gedeelte;vak;ONWAAR;ONWAAR;0
6OOS;onthaal-organisatie-sales;Onthaal, organisatie & sales;2de graad;economie en organisatie;arbeidsmarkt;;Frans;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
6OOS;onthaal-organisatie-sales;Onthaal, organisatie & sales;2de graad;economie en organisatie;arbeidsmarkt;;Engels;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
6OOS;onthaal-organisatie-sales;Onthaal, organisatie & sales;2de graad;economie en organisatie;arbeidsmarkt;;Duits;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
6OOS;onthaal-organisatie-sales;Onthaal, organisatie & sales;2de graad;economie en organisatie;arbeidsmarkt;;Nederlands;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
6OOS;onthaal-organisatie-sales;Onthaal, organisatie & sales;2de graad;economie en organisatie;arbeidsmarkt;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;33
5OB;opvoeding-en-begeleiding;Opvoeding en begeleiding;3de graad;maatschappij & welzijn;dubbele finaliteit;3;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;WAAR;2
5OB;opvoeding-en-begeleiding;Opvoeding en begeleiding;3de graad;maatschappij & welzijn;dubbele finaliteit;3;Aardrijkskunde;basisvorming;vak;ONWAAR;ONWAAR;1
5OB;opvoeding-en-begeleiding;Opvoeding en begeleiding;3de graad;maatschappij & welzijn;dubbele finaliteit;3;Engels;basisvorming;vak;ONWAAR;ONWAAR;2
5OB;opvoeding-en-begeleiding;Opvoeding en begeleiding;3de graad;maatschappij & welzijn;dubbele finaliteit;3;Frans;basisvorming;vak;ONWAAR;ONWAAR;2
5OB;opvoeding-en-begeleiding;Opvoeding en begeleiding;3de graad;maatschappij & welzijn;dubbele finaliteit;3;Geschiedenis;basisvorming;vak;ONWAAR;ONWAAR;1
5OB;opvoeding-en-begeleiding;Opvoeding en begeleiding;3de graad;maatschappij & welzijn;dubbele finaliteit;3;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
5OB;opvoeding-en-begeleiding;Opvoeding en begeleiding;3de graad;maatschappij & welzijn;dubbele finaliteit;3;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;3
5OB;opvoeding-en-begeleiding;Opvoeding en begeleiding;3de graad;maatschappij & welzijn;dubbele finaliteit;3;Wiskunde;basisvorming;vak;ONWAAR;ONWAAR;3
5OB;opvoeding-en-begeleiding;Opvoeding en begeleiding;3de graad;maatschappij & welzijn;dubbele finaliteit;3;Natuurwetenschappen;basisvorming;vak;ONWAAR;ONWAAR;1
5OB;opvoeding-en-begeleiding;Opvoeding en begeleiding;3de graad;maatschappij & welzijn;dubbele finaliteit;3;Burgerschap;basisvorming;vak;ONWAAR;ONWAAR;
5OB;opvoeding-en-begeleiding;Opvoeding en begeleiding;3de graad;maatschappij & welzijn;dubbele finaliteit;3;Economie;basisvorming;vak;ONWAAR;ONWAAR;
5OB;opvoeding-en-begeleiding;Opvoeding en begeleiding;3de graad;maatschappij & welzijn;dubbele finaliteit;3;Artistieke expressie;basisvorming;vak;ONWAAR;ONWAAR;
5OB;opvoeding-en-begeleiding;Opvoeding en begeleiding;3de graad;maatschappij & welzijn;dubbele finaliteit;3;Toegepaste psychologie;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
5OB;opvoeding-en-begeleiding;Opvoeding en begeleiding;3de graad;maatschappij & welzijn;dubbele finaliteit;3;Pedagogiek;specifiek gedeelte;vak;ONWAAR;ONWAAR;1
5OB;opvoeding-en-begeleiding;Opvoeding en begeleiding;3de graad;maatschappij & welzijn;dubbele finaliteit;3;Opvoeding en begeleiding (12u);specifiek gedeelte;header;ONWAAR;ONWAAR;
5OB;opvoeding-en-begeleiding;Opvoeding en begeleiding;3de graad;maatschappij & welzijn;dubbele finaliteit;3;- Indirecte zorg;specifiek gedeelte;vak;WAAR;ONWAAR;1
5OB;opvoeding-en-begeleiding;Opvoeding en begeleiding;3de graad;maatschappij & welzijn;dubbele finaliteit;3;- Voeding;specifiek gedeelte;vak;WAAR;ONWAAR;1
5OB;opvoeding-en-begeleiding;Opvoeding en begeleiding;3de graad;maatschappij & welzijn;dubbele finaliteit;3;- Opvoedkunde;specifiek gedeelte;vak;WAAR;ONWAAR;7
5OB;opvoeding-en-begeleiding;Opvoeding en begeleiding;3de graad;maatschappij & welzijn;dubbele finaliteit;3;- Verzorging;specifiek gedeelte;vak;WAAR;ONWAAR;1
5OB;opvoeding-en-begeleiding;Opvoeding en begeleiding;3de graad;maatschappij & welzijn;dubbele finaliteit;3;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;31
6OB;opvoeding-en-begeleiding;Opvoeding en begeleiding;3de graad;maatschappij & welzijn;dubbele finaliteit;5;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;WAAR;2
6OB;opvoeding-en-begeleiding;Opvoeding en begeleiding;3de graad;maatschappij & welzijn;dubbele finaliteit;5;Aardrijkskunde;basisvorming;vak;ONWAAR;ONWAAR;1
6OB;opvoeding-en-begeleiding;Opvoeding en begeleiding;3de graad;maatschappij & welzijn;dubbele finaliteit;5;Engels;basisvorming;vak;ONWAAR;ONWAAR;2
6OB;opvoeding-en-begeleiding;Opvoeding en begeleiding;3de graad;maatschappij & welzijn;dubbele finaliteit;5;Frans;basisvorming;vak;ONWAAR;ONWAAR;2
6OB;opvoeding-en-begeleiding;Opvoeding en begeleiding;3de graad;maatschappij & welzijn;dubbele finaliteit;5;Geschiedenis;basisvorming;vak;ONWAAR;ONWAAR;1
6OB;opvoeding-en-begeleiding;Opvoeding en begeleiding;3de graad;maatschappij & welzijn;dubbele finaliteit;5;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
6OB;opvoeding-en-begeleiding;Opvoeding en begeleiding;3de graad;maatschappij & welzijn;dubbele finaliteit;5;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;3
6OB;opvoeding-en-begeleiding;Opvoeding en begeleiding;3de graad;maatschappij & welzijn;dubbele finaliteit;5;Wiskunde;basisvorming;vak;ONWAAR;ONWAAR;2
6OB;opvoeding-en-begeleiding;Opvoeding en begeleiding;3de graad;maatschappij & welzijn;dubbele finaliteit;5;Natuurwetenschappen;basisvorming;vak;ONWAAR;ONWAAR;1
6OB;opvoeding-en-begeleiding;Opvoeding en begeleiding;3de graad;maatschappij & welzijn;dubbele finaliteit;5;Burgerschap;basisvorming;vak;ONWAAR;ONWAAR;1
6OB;opvoeding-en-begeleiding;Opvoeding en begeleiding;3de graad;maatschappij & welzijn;dubbele finaliteit;5;Economie;basisvorming;vak;ONWAAR;ONWAAR;
6OB;opvoeding-en-begeleiding;Opvoeding en begeleiding;3de graad;maatschappij & welzijn;dubbele finaliteit;5;Artistieke expressie;basisvorming;vak;ONWAAR;ONWAAR;
6OB;opvoeding-en-begeleiding;Opvoeding en begeleiding;3de graad;maatschappij & welzijn;dubbele finaliteit;5;Toegepaste psychologie;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
6OB;opvoeding-en-begeleiding;Opvoeding en begeleiding;3de graad;maatschappij & welzijn;dubbele finaliteit;5;Pedagogiek;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
6OB;opvoeding-en-begeleiding;Opvoeding en begeleiding;3de graad;maatschappij & welzijn;dubbele finaliteit;5;Opvoeding en begeleiding (12u);specifiek gedeelte;header;ONWAAR;ONWAAR;
6OB;opvoeding-en-begeleiding;Opvoeding en begeleiding;3de graad;maatschappij & welzijn;dubbele finaliteit;5;- Indirecte zorg;specifiek gedeelte;vak;WAAR;ONWAAR;1
6OB;opvoeding-en-begeleiding;Opvoeding en begeleiding;3de graad;maatschappij & welzijn;dubbele finaliteit;5;- Voeding;specifiek gedeelte;vak;WAAR;ONWAAR;1
6OB;opvoeding-en-begeleiding;Opvoeding en begeleiding;3de graad;maatschappij & welzijn;dubbele finaliteit;5;- Opvoedkunde;specifiek gedeelte;vak;WAAR;ONWAAR;6
6OB;opvoeding-en-begeleiding;Opvoeding en begeleiding;3de graad;maatschappij & welzijn;dubbele finaliteit;5;- Verzorging;specifiek gedeelte;vak;WAAR;ONWAAR;1
6OB;opvoeding-en-begeleiding;Opvoeding en begeleiding;3de graad;maatschappij & welzijn;dubbele finaliteit;5;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;31
3OL;organisatie-en-logistiek;Organisatie en Logistiek;2de graad;economie en organisatie;arbeidsmarkt;;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;WAAR;2
3OL;organisatie-en-logistiek;Organisatie en Logistiek;2de graad;economie en organisatie;arbeidsmarkt;;PAV;basisvorming;vak;ONWAAR;ONWAAR;7
3OL;organisatie-en-logistiek;Organisatie en Logistiek;2de graad;economie en organisatie;arbeidsmarkt;;STEM (*);basisvorming;vak;ONWAAR;ONWAAR;0
3OL;organisatie-en-logistiek;Organisatie en Logistiek;2de graad;economie en organisatie;arbeidsmarkt;;MTC (**);basisvorming;vak;ONWAAR;ONWAAR;0
3OL;organisatie-en-logistiek;Organisatie en Logistiek;2de graad;economie en organisatie;arbeidsmarkt;;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;2
3OL;organisatie-en-logistiek;Organisatie en Logistiek;2de graad;economie en organisatie;arbeidsmarkt;;Frans;basisvorming;vak;ONWAAR;ONWAAR;2
3OL;organisatie-en-logistiek;Organisatie en Logistiek;2de graad;economie en organisatie;arbeidsmarkt;;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
3OL;organisatie-en-logistiek;Organisatie en Logistiek;2de graad;economie en organisatie;arbeidsmarkt;;Toegepaste Economie;specifiek gedeelte;header;ONWAAR;ONWAAR;
3OL;organisatie-en-logistiek;Organisatie en Logistiek;2de graad;economie en organisatie;arbeidsmarkt;;TEC_Economie_logistiek;specifiek gedeelte;vak;ONWAAR;ONWAAR;5
3OL;organisatie-en-logistiek;Organisatie en Logistiek;2de graad;economie en organisatie;arbeidsmarkt;;TEC_Economie_organisatie/Toeg. Inform.;specifiek gedeelte;vak;ONWAAR;ONWAAR;9
3OL;organisatie-en-logistiek;Organisatie en Logistiek;2de graad;economie en organisatie;arbeidsmarkt;;Frans;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
3OL;organisatie-en-logistiek;Organisatie en Logistiek;2de graad;economie en organisatie;arbeidsmarkt;;Engels;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
3OL;organisatie-en-logistiek;Organisatie en Logistiek;2de graad;economie en organisatie;arbeidsmarkt;;Nederlands;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
3OL;organisatie-en-logistiek;Organisatie en Logistiek;2de graad;economie en organisatie;arbeidsmarkt;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;34
4OL;organisatie-en-logistiek;Organisatie en Logistiek;2de graad;economie en organisatie;arbeidsmarkt;;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;WAAR;2
4OL;organisatie-en-logistiek;Organisatie en Logistiek;2de graad;economie en organisatie;arbeidsmarkt;;PAV;basisvorming;vak;ONWAAR;ONWAAR;7
4OL;organisatie-en-logistiek;Organisatie en Logistiek;2de graad;economie en organisatie;arbeidsmarkt;;STEM (*);basisvorming;vak;ONWAAR;ONWAAR;0
4OL;organisatie-en-logistiek;Organisatie en Logistiek;2de graad;economie en organisatie;arbeidsmarkt;;MTC (**);basisvorming;vak;ONWAAR;ONWAAR;0
4OL;organisatie-en-logistiek;Organisatie en Logistiek;2de graad;economie en organisatie;arbeidsmarkt;;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;2
4OL;organisatie-en-logistiek;Organisatie en Logistiek;2de graad;economie en organisatie;arbeidsmarkt;;Frans;basisvorming;vak;ONWAAR;ONWAAR;2
4OL;organisatie-en-logistiek;Organisatie en Logistiek;2de graad;economie en organisatie;arbeidsmarkt;;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
4OL;organisatie-en-logistiek;Organisatie en Logistiek;2de graad;economie en organisatie;arbeidsmarkt;;Toegepaste Economie;specifiek gedeelte;header;ONWAAR;ONWAAR;
4OL;organisatie-en-logistiek;Organisatie en Logistiek;2de graad;economie en organisatie;arbeidsmarkt;;TEC_Economie_logistiek;specifiek gedeelte;vak;ONWAAR;ONWAAR;6
4OL;organisatie-en-logistiek;Organisatie en Logistiek;2de graad;economie en organisatie;arbeidsmarkt;;TEC_Economie_organisatie/Toeg. Inform.;specifiek gedeelte;vak;ONWAAR;ONWAAR;8
4OL;organisatie-en-logistiek;Organisatie en Logistiek;2de graad;economie en organisatie;arbeidsmarkt;;Frans;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
4OL;organisatie-en-logistiek;Organisatie en Logistiek;2de graad;economie en organisatie;arbeidsmarkt;;Engels;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
4OL;organisatie-en-logistiek;Organisatie en Logistiek;2de graad;economie en organisatie;arbeidsmarkt;;Nederlands;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
4OL;organisatie-en-logistiek;Organisatie en Logistiek;2de graad;economie en organisatie;arbeidsmarkt;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;34
5PRO;preventief-onderhoud;Preventief onderhoud machines en installaties;3de graad;stem;arbeidsmarkt;4;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;ONWAAR;2
5PRO;preventief-onderhoud;Preventief onderhoud machines en installaties;3de graad;stem;arbeidsmarkt;4;PAV;basisvorming;vak;ONWAAR;ONWAAR;4
5PRO;preventief-onderhoud;Preventief onderhoud machines en installaties;3de graad;stem;arbeidsmarkt;4;STEM (*);basisvorming;vak;ONWAAR;ONWAAR;
